,user_id,follow_count,fans_count,gender,location,level,regis_year,regis_month,regis_day,properties,mileage,car_like,excellent_post_count,all_post_count,label
1159,怂态,27,24,1,32,1,2016,5,5,1,1250.0,0,0,27,False
1172,熙静先生,2,2,2,156,1,2014,12,12,1,2740.0,234,0,1,False
1173,掰棒子的狗熊,4,2,2,191,1,2016,12,12,1,600.0,28,0,0,False
1174,怂态,27,24,1,32,1,2016,5,5,1,1250.0,0,0,27,False
1175,笑弄音,1,4,2,13,1,2014,10,10,1,550.0,62,0,0,False
1177,秋风高吹海边沙,2,21,2,3,1,2017,5,5,1,550.0,202,0,2,False
1178,tt11112,9,8,2,192,1,2012,3,3,1,3800.0,235,0,3,False
1179,遥远的她啊i,59,12,2,32,1,2016,9,9,1,2370.0,131,0,0,False
1180,Campotang,0,0,2,22,1,2017,11,11,1,180.0,118,0,0,False
1184,肥猫星人,2,2,2,20,1,2016,4,4,1,2410.0,35,0,1,False
1185,cCarryMee,66,69,2,37,2,2014,11,11,1,15730.0,236,0,21,False
1186,mini粤,3,9,2,39,1,2016,8,8,1,1180.0,216,0,0,False
1188,玖玖0099,2,1,2,32,1,2016,9,9,1,600.0,222,0,0,False
1189,WLXC超玩会桑年,1,1,2,19,1,2017,6,6,1,550.0,18,0,0,False
1190,时生1,44,62,2,15,2,2014,9,9,1,10500.0,64,1,20,False
1191,xin痛2014,7,5,2,40,1,2014,12,12,1,1710.0,237,0,1,False
1192,李99阿,8,15,2,53,1,2016,1,1,1,4860.0,58,0,6,False
1194,兰博基尼ip750,4,16,2,156,1,2015,8,8,1,920.0,104,0,4,False
1197,AJ雅痞,7,4,2,15,1,2015,10,10,1,1000.0,238,0,1,False
1198,wall246437,0,0,2,121,1,2017,12,12,1,160.0,2,0,0,False
1199,绿叶123451,0,0,2,193,1,2017,6,6,1,550.0,72,0,0,False
1200,没品男198104,10,6,2,32,1,2013,1,1,1,770.0,61,0,7,False
1201,匿名2015,105,59,2,66,2,2014,1,1,1,11110.0,66,0,19,False
1204,邓翰宗,5,6,2,62,1,2015,8,8,1,6510.0,11,0,1,False
1205,Dong6668888,2,2,2,48,1,2017,10,10,1,1020.0,35,0,2,False
1206,湘邦小友,0,0,2,122,1,2017,7,7,1,2710.0,118,0,0,False
1207,曹锋888888,1,0,2,5,1,2017,5,5,1,1260.0,1,0,0,False
1209,金刚小野思密达,9,10,2,107,1,2015,10,10,1,560.0,239,0,4,False
1210,有钱先买辆车,0,4,2,99,1,2016,11,11,1,2410.0,58,0,10,False
1211,阿斯达44,4,0,2,77,1,2016,11,11,1,550.0,240,0,0,False
1212,张伯约,1,4,2,32,1,2016,10,10,1,4100.0,227,0,0,False
1213,ff921921,0,1,2,7,1,2017,9,9,1,700.0,109,0,4,False
1214,week_end1,7,31,2,82,1,2010,11,11,1,7170.0,58,2,23,False
1215,居士不说,8,5,2,62,1,2016,4,4,1,5150.0,58,0,6,False
1216,一个小裁缝,2,2,2,12,1,2017,7,7,1,550.0,52,0,0,False
1217,gu孤狼,29,22,2,37,1,2017,8,8,1,7340.0,52,0,0,False
1218,冷眼恋人,1,4,2,32,1,2017,3,3,1,4280.0,58,0,3,False
1219,Heart19931001,0,3,2,176,1,2016,3,3,1,2130.0,241,0,0,False
1220,大白兔2016,2,21,2,141,1,2014,6,6,1,1070.0,242,0,46,False
1221,诸葛暮白,28,181,2,13,1,2011,12,12,1,4660.0,68,0,213,False
1222,很多很好的,111,20,2,56,1,2013,4,4,1,940.0,243,0,16,False
1223,荣525,1,2,2,107,1,2015,7,7,1,760.0,61,0,0,False
1224,COCO花花姐43E23,0,41,2,15,1,2017,8,8,1,1670.0,67,0,0,False
1225,cCarryMee,66,69,2,37,2,2014,11,11,1,15730.0,236,0,21,False
1226,s呵呵呵,1,1,2,16,1,2016,8,8,1,1650.0,244,0,0,False
1227,林天工,10,6,2,5,1,2014,1,1,1,2060.0,245,0,1,False
1228,为何朗揽,2,3,2,37,1,2016,1,1,1,1620.0,240,0,0,False
1229,以沫5,0,0,2,19,1,2017,2,2,1,890.0,35,0,0,False
1230,315700602,0,9,2,194,1,2016,6,6,1,3390.0,58,0,2,False
1231,奔驰梦阳,0,0,2,5,1,2017,9,9,1,560.0,69,0,0,False
1232,张s,0,0,2,35,1,2016,10,10,1,1460.0,131,0,0,False
1233,都要哈哈,0,1,2,5,1,2016,1,1,1,1820.0,35,0,0,False
1235,Vincent_hans,14,14,2,32,1,2016,10,10,1,4960.0,18,0,0,False
1240,美系车哈哈,189,122,2,16,2,2016,12,12,1,11390.0,20,2,57,False
1241,惠壮,0,5,2,4,1,2016,4,4,1,1220.0,59,0,0,False
1242,小飞侠62,5,19,2,13,1,2012,10,10,1,1410.0,246,1,25,False
1244,Mr丶阮99,0,0,2,5,1,2017,1,1,1,1930.0,11,0,0,False
1245,WL710,16,46,2,9,2,2017,1,1,1,12300.0,71,1,8,False
1251,WL710,16,46,2,9,2,2017,1,1,1,12300.0,71,1,8,False
1255,Tyr007,2,5,2,5,1,2016,9,9,1,1930.0,92,0,1,False
1256,皈依硕姑娘,0,0,2,48,1,2017,8,8,1,560.0,73,0,0,False
1257,show_jcz,2,1,2,7,1,2017,4,4,1,1350.0,18,0,4,False
1259,张瑞888888888,8,3,2,7,1,2016,5,5,1,2500.0,71,0,0,False
1260,huangyun2015,10,5,2,23,1,2015,8,8,1,1830.0,25,0,2,False
1261,秦岭祁悦,5,8,2,77,1,2017,2,2,1,2470.0,131,0,6,False
1267,RainKa,0,0,2,56,1,2017,7,7,1,1590.0,15,0,0,False
1268,卖货的小阿张,5,5,2,38,1,2017,5,5,1,2020.0,247,0,0,False
1271,Dita2017,0,0,1,35,1,2017,8,8,1,550.0,46,0,0,False
1275,小飞侠62,5,19,2,13,1,2012,10,10,1,1410.0,246,1,25,False
1277,OrangeMoonUN,0,2,2,194,1,2016,8,8,1,720.0,69,0,0,False
1280,sxdykx13,1,1,2,33,1,2014,3,3,1,550.0,85,0,1,False
1281,A追梦鲲,3,6,2,4,1,2016,11,11,1,7680.0,73,0,7,False
1282,KDaa,3,0,2,175,1,2017,7,7,1,1320.0,45,0,0,False
1283,严小爆,0,1,2,104,1,2017,8,8,1,1290.0,71,0,1,False
1284,anliana,31,60,2,20,1,2011,3,3,1,5830.0,71,0,10,False
1285,曦o家的,24,31,2,19,2,2015,6,6,1,11210.0,19,0,4,False
1286,无关紧要o,0,3,2,13,1,2016,1,1,1,2170.0,248,0,1,False
1287,孙一贺,9,9,2,68,2,2013,6,6,1,8860.0,71,0,12,False
1289,suburb_dude,57,31,2,4,1,2017,10,10,1,1690.0,35,0,1,False
1290,马斯哥哥,1,4,2,32,1,2017,10,10,1,760.0,17,0,2,False
1291,一夜孤舟广州,0,2,2,4,1,2017,9,9,1,550.0,1,0,0,False
1292,7号帅帅,0,2,2,32,1,2016,1,1,1,1760.0,28,0,2,False
1293,有些事很无赖,1,1,2,82,1,2017,7,7,1,1250.0,71,0,2,False
1294,熊本大包梓,19,38,2,15,1,2017,4,4,1,2400.0,47,0,6,False
1295,手机用户3584756171,0,2,2,57,1,2015,10,10,1,1670.0,1,0,1,False
1296,韩老比,29,49,2,42,1,2017,4,4,1,1870.0,71,0,27,False
1297,jiaojiaojiao666,1,0,2,195,1,2018,2,2,1,1210.0,33,0,0,False
1298,Bassi,119,146,2,15,3,2015,9,9,1,30680.0,47,2,44,False
1301,PBBMVP,1,3,2,15,1,2015,12,12,1,740.0,100,0,3,False
1302,qwsszx,0,1,2,57,1,2011,8,8,1,780.0,249,0,4,False
1303,新精彩集锦,1,1,2,24,1,2017,7,7,1,1560.0,71,0,0,False
1304,叶8277,0,0,2,35,1,2017,1,1,1,780.0,131,0,0,False
1305,A追梦鲲,3,6,2,4,1,2016,11,11,1,7680.0,73,0,7,False
1306,systena,25,25,2,5,1,2011,10,10,1,5880.0,71,0,19,False
1307,AA相见恨晚,73,27,2,44,1,2017,8,8,1,7800.0,17,0,5,False
1311,jianzhongjia,1,7,2,5,1,2015,6,6,1,3350.0,40,0,1,False
1312,碧雪凡明,35,45,2,20,2,2016,9,9,1,15090.0,71,1,4,False
1313,碧雪凡明,35,45,2,20,2,2016,9,9,1,15090.0,71,1,4,False
1314,舌尖上的欲望,4,9,2,9,2,2016,1,1,1,15270.0,71,0,8,False
1317,阿里旺007,0,6,2,69,2,2017,2,2,1,10470.0,71,1,4,False
1319,Memory伤,14,9,2,9,1,2015,2,2,1,4760.0,71,0,7,False
1321,Dempseyii,0,1,2,37,1,2017,3,3,1,900.0,240,0,2,False
1322,小二货AA,3,3,2,91,1,2016,7,7,1,2350.0,25,0,2,False
1323,zhaole_0000,2,2,2,14,1,2011,2,2,1,1810.0,11,0,2,False
1325,多吃菜少吃饭,27,20,2,32,1,2017,2,2,1,1130.0,18,0,7,False
1328,大可乐,0,3,1,191,1,2015,2,2,1,780.0,25,0,0,False
1329,power灬man,3,1,2,9,1,2017,12,12,1,2520.0,45,0,6,False
1330,唐大宝剑,0,4,2,38,1,2015,8,8,1,990.0,250,0,0,False
1331,zyforlife,0,0,2,5,1,2017,10,10,1,1490.0,128,0,0,False
1332,yanzhenyu0607,16,10,2,68,1,2013,5,5,1,7560.0,71,0,3,False
1333,城凉已无爱,7,3,2,43,1,2016,3,3,1,3170.0,77,0,0,False
1334,托他爹,2,0,2,16,1,2017,9,9,1,710.0,71,0,0,False
1335,贝塔贝塔贝塔贝塔,2,5,2,68,1,2014,12,12,1,2680.0,71,0,0,False
1339,hdkDIY,62,22,2,5,1,2017,10,10,2,2480.0,110,0,69,False
1340,AH昊天,46,34,2,25,2,2014,5,5,1,11860.0,157,1,13,False
1342,alz74kwaj,0,0,2,5,1,2018,1,1,1,100.0,69,0,0,False
1343,Rhode5l9,19,5,2,32,1,2015,6,6,1,7130.0,251,0,0,False
1344,南方的狼aa,2,7,2,72,1,2016,4,4,1,2500.0,56,0,3,False
1345,qczjyg,6,10,2,27,1,2012,3,3,1,4480.0,252,0,2,False
1346,qczjyg,6,10,2,27,1,2012,3,3,1,4480.0,252,0,2,False
1347,FS刘旭辉,0,2,2,5,1,2015,9,9,1,1180.0,71,0,1,False
1348,yanzhenyu0607,16,10,2,68,1,2013,5,5,1,7560.0,71,0,3,False
1349,玩玩jjjjj,69,97,2,4,1,2016,11,11,1,2180.0,71,0,36,False
1350,yanzhenyu0607,16,10,2,68,1,2013,5,5,1,7560.0,71,0,3,False
1351,n7Q5W,8,5,2,5,1,2015,7,7,1,3800.0,244,0,2,False
1354,乌苏里江1962,8,2,2,68,1,2017,6,6,1,850.0,71,0,0,False
1359,zmxv123,0,1,2,20,1,2017,11,11,1,1780.0,253,0,0,False
1361,eric_zong,72,83,2,32,1,2013,12,12,1,3100.0,254,0,43,False
1362,王铭山,0,0,2,32,1,2017,6,6,1,1970.0,94,0,0,False
1366,内环十三郎,11,30,2,101,1,2012,10,10,1,2910.0,1,0,51,False
1372,Specialo,5,3,2,20,1,2016,12,12,1,570.0,35,0,2,False
1374,小健L,1,2,2,20,1,2015,6,6,1,990.0,98,0,0,False
1376,青羌大海,4,9,2,51,1,2017,7,7,1,1660.0,23,0,13,False
1378,FLozA,30,51,2,33,2,2013,9,9,1,13750.0,31,2,39,False
1380,FLozA,30,51,2,33,2,2013,9,9,1,13750.0,31,2,39,False
1384,潘恳怖风,0,1,2,14,1,2013,5,5,1,2750.0,75,0,1,False
1386,King_The_Word,0,5,2,5,1,2017,12,12,1,3170.0,91,1,10,False
1390,斑马不吃Banana,8,3,2,196,1,2014,11,11,1,3500.0,237,0,0,False
1391,what都被注册了,0,1,2,12,1,2017,3,3,1,1490.0,218,0,1,False
1394,hehehehhhehe,4,3,2,12,1,2016,12,12,1,3830.0,157,0,1,False
1395,czl309615765,0,0,2,4,1,2018,3,3,1,720.0,28,0,0,False
1401,King_The_Word,0,5,2,5,1,2017,12,12,1,3170.0,91,1,10,False
1402,做一个温暖的人,2,4,2,197,1,2014,10,10,1,1240.0,194,0,1,False
1404,擎天柱XD,4,6,2,33,1,2016,8,8,1,7470.0,105,0,6,False
1405,给我留个橘子a,0,0,2,5,1,2018,1,1,1,960.0,182,0,0,False
1406,空空6,1,5,2,32,2,2011,10,10,1,14740.0,74,0,0,False
1408,Ketsalkoatl,0,1,2,64,1,2018,3,3,1,830.0,19,0,3,False
1414,Acezhuww,1,19,2,4,1,2017,9,9,1,3520.0,5,0,3,False
1416,宛德华,12,7,2,182,1,2016,2,2,1,6510.0,5,0,7,False
1419,上杉t信_R,9,108,2,32,1,2017,1,1,2,670.0,255,0,54,False
1421,Tesiro888,0,2,2,180,1,2017,3,3,1,2970.0,256,0,5,False
1422,湖州打杂的,2,2,2,91,1,2017,6,6,1,3620.0,1,0,4,False
1425,内环十三郎,11,30,2,101,1,2012,10,10,1,2910.0,1,0,51,False
1436,没事玩跑车,2,2,2,19,1,2016,3,3,1,3160.0,134,0,2,False
1437,Skychen19850622,3,4,2,1,2,2017,5,5,1,9220.0,118,0,0,False
1439,黄sirq,0,2,2,5,1,2016,5,5,1,1290.0,69,0,0,False
1440,黑暗御天敌,0,0,2,5,1,2017,8,8,1,1030.0,52,0,0,False
1441,哥是坏银,2,1,2,20,1,2016,8,8,1,3590.0,81,0,1,False
1442,li15037174398,0,2,2,51,1,2017,1,1,1,3840.0,131,0,3,False
1445,YuanWenLiang2015,5,4,2,4,2,2015,3,3,1,11000.0,1,0,0,False
1446,LETAO乐陶,2,8,2,72,1,2014,11,11,1,3690.0,85,0,0,False
1448,我是读书人0,1,0,2,5,1,2017,5,5,1,2550.0,117,0,0,False
1449,夜游丶狂魔,0,1,2,83,1,2015,2,2,1,550.0,257,0,1,False
1450,董新奇哈哈,4,1,2,38,1,2017,5,5,1,1050.0,35,0,0,False
1451,GodLiekZ,0,1,1,72,1,2017,10,10,1,1320.0,81,0,0,False
1453,LeungPo,1,3,2,17,1,2016,9,9,1,2030.0,258,0,1,False
1458,zl飞天猪,0,0,2,31,1,2016,3,3,1,2380.0,117,0,1,False
1459,英式情调啊,1,1,2,16,1,2016,1,1,1,1430.0,178,0,0,False
1461,蜗牛很慢很慢,0,1,2,5,1,2012,7,7,1,620.0,243,0,2,False
1462,王大仁Hz,10,11,2,5,1,2018,2,2,1,2220.0,136,0,9,False
1464,sungeheihei,2,6,2,22,1,2014,5,5,1,1860.0,25,0,5,False
1465,寂寞的影子_,9,5,2,51,1,2012,9,9,1,3600.0,29,0,6,False
1466,eqshou,1,1,2,4,1,2014,1,1,1,3330.0,259,0,1,False
1467,俞健的俞,2,1,2,19,1,2015,8,8,1,5290.0,13,0,0,False
1468,JoeHM,0,0,2,19,1,2018,2,2,2,570.0,18,0,2,False
1469,年少轻狂s,0,2,2,5,1,2015,5,5,1,2330.0,5,0,2,False
1471,邹鹏艾瑞泽7,2,2,2,32,1,2017,7,7,1,1370.0,56,0,4,False
1473,半月星空,0,1,2,17,1,2015,10,10,1,4060.0,57,0,3,False
1475,又要取名字,51,18,2,32,1,2014,3,3,1,5260.0,260,0,17,False
1476,我很累啊,11,13,2,35,1,2016,8,8,1,4470.0,261,0,24,False
1479,徐g,4,3,2,14,1,2016,5,5,1,1990.0,136,0,5,False
1480,荣亮1,0,0,2,57,1,2018,5,5,1,120.0,1,0,0,False
1482,田田田tttt,1,5,2,71,1,2017,1,1,1,770.0,11,0,5,False
1484,唐佳威威,0,0,2,20,1,2017,3,3,2,760.0,5,0,1,False
1490,VampireorDamon,1,1,2,5,1,2011,3,3,1,2370.0,194,0,8,False
1491,最终幻想CC,0,7,2,13,1,2014,8,8,1,3510.0,75,0,9,False
1495,大家的叶爸爸丨,0,1,2,20,1,2016,5,5,1,1370.0,18,0,0,False
1497,胡子32,1,0,2,5,1,2017,12,12,1,2690.0,262,0,2,False
1498,Bao走,4,7,2,38,1,2018,3,3,1,1970.0,5,0,3,False
1499,寻车人2018,2,0,2,81,1,2017,8,8,1,3110.0,263,0,2,False
1501,V8发,4,2,2,104,1,2017,12,12,1,1140.0,33,0,0,False
1503,故事还长么,0,2,2,184,1,2016,6,6,1,2230.0,101,0,0,False
1506,张瀚1988,2,13,2,11,1,2013,9,9,1,3190.0,43,0,0,False
1507,右手臂偏粗,3,3,2,64,1,2017,5,5,1,4180.0,28,0,6,False
1508,diabeechung,16,24,2,15,1,2011,3,3,1,7310.0,1,1,30,False
1509,倾城倾国墨色,0,1,2,15,1,2018,3,3,1,1210.0,1,0,0,False
1512,diabeechung,16,24,2,15,1,2011,3,3,1,7310.0,1,1,30,False
1514,寻车人2018,2,0,2,81,1,2017,8,8,1,3110.0,263,0,2,False
1515,深圳狂车族,10,19,2,15,2,2009,8,8,1,9820.0,111,10,27,False
1519,80后帅哥2015,2,2,2,20,1,2015,6,6,1,950.0,100,0,2,False
1521,拽拽爱车,4,1,2,120,1,2015,7,7,1,2020.0,25,0,0,False
1523,努力努力再努力yy,1,0,2,35,1,2017,12,12,1,2430.0,17,0,0,False
1525,小小小_彬,2,3,2,37,1,2015,9,9,1,1600.0,43,0,0,False
1526,礼越,7,7,2,198,1,2016,7,7,1,1710.0,264,0,4,False
1527,阿V哥,0,3,2,14,1,2015,3,3,1,2680.0,129,0,0,False
1532,天鸿888,6,10,2,199,1,2018,2,2,1,1700.0,2,0,4,False
1533,Ukraine1180,1,1,2,200,1,2018,4,4,1,380.0,28,0,0,False
1535,清晨点支烟666,0,0,2,73,1,2016,11,11,1,3270.0,15,0,0,False
1536,baihua1019,5,30,2,5,3,2012,4,4,1,33210.0,5,4,27,False
1537,木槿b,7,7,2,3,1,2017,8,8,1,3320.0,216,0,0,False
1541,A生活是一种修行,0,0,2,77,1,2017,10,10,1,3640.0,110,0,0,False
1542,车大师HK,5,0,2,5,1,2017,10,10,1,4210.0,56,0,2,False
1543,Papaaaaaa,8,5,2,12,1,2018,3,3,1,2370.0,171,0,4,False
1544,滴滴答答abcd,9,45,2,82,2,2015,10,10,1,8960.0,179,0,82,False
1545,shang18611500808,1,6,2,5,1,2018,4,4,1,460.0,33,0,4,False
1546,小豹子情怀,3,3,2,27,1,2018,1,1,1,7010.0,5,0,2,False
1549,yj7014891,6,10,2,27,1,2013,9,9,1,3430.0,77,0,29,False
1551,Jinlri133,0,0,2,13,1,2018,4,4,1,1320.0,265,0,0,False
1552,泡泡糖5814,5,1,2,32,1,2017,1,1,1,1940.0,25,0,1,False
1554,车友撞,2,0,2,27,1,2018,5,5,1,1070.0,18,0,1,False
1562,鲨鱼鱼鱼鱼,0,0,2,31,1,2018,4,4,1,730.0,180,0,0,False
1563,wjzwestlife,25,63,2,31,4,2012,8,8,1,42350.0,5,6,29,False
1564,小鹏爱,0,2,2,31,1,2012,10,10,1,1380.0,61,0,5,False
1565,baojunyu1015,23,16,2,32,1,2013,7,7,1,3600.0,18,0,12,False
1566,_Jgoing,17,31,2,57,1,2017,3,3,1,2290.0,1,0,31,False
1567,刀疤欧,0,0,2,5,1,2014,10,10,1,600.0,61,0,0,False
1568,寂寞的影子_,9,5,2,51,1,2012,9,9,1,3600.0,29,0,6,False
1569,wjzwestlife,25,63,2,31,4,2012,8,8,1,42350.0,5,6,29,False
1570,牡丹老公,18,0,2,31,1,2017,5,5,1,3930.0,1,0,0,False
1573,航大大tiger,1,2,2,14,1,2016,12,12,1,3740.0,111,0,0,False
1577,wjzwestlife,25,63,2,31,4,2012,8,8,1,42350.0,5,6,29,False
1580,王豪7,0,0,2,71,1,2018,3,3,1,710.0,248,0,0,False
1581,33小仙女呀,0,6,1,33,1,2017,4,4,1,1040.0,24,0,0,False
1582,二公子Is,1,0,2,6,1,2017,10,10,1,1250.0,18,0,3,False
1585,气死宝宝1,7,4,2,13,1,2016,10,10,1,3850.0,25,0,0,False
1586,ak9777,1,0,2,83,1,2017,11,11,1,2500.0,69,0,0,False
1588,燕子啊啊,2,0,2,5,1,2018,5,5,1,850.0,92,0,1,False
1589,Byebyboy,0,0,2,107,1,2017,2,2,1,2390.0,266,0,0,False
1590,SamX2018,1,0,2,5,1,2018,2,2,1,1800.0,128,0,0,False
1591,1121961568,2,0,2,105,1,2017,12,12,1,1060.0,17,0,0,False
1592,雨滴_,0,0,2,25,1,2017,9,9,1,1210.0,18,0,0,False
1593,我准备上天,2,3,2,13,1,2018,2,2,1,1380.0,35,0,0,False
1594,痛也痛的感动,11,0,2,5,1,2017,7,7,1,2070.0,94,0,0,False
1598,MrElijah,0,1,2,17,1,2016,10,10,1,1740.0,69,0,2,False
1599,正义联盟666,1,1,2,104,1,2018,1,1,1,690.0,236,0,0,False
1600,来看看宝来,0,1,2,201,1,2015,8,8,1,1630.0,28,0,1,False
1601,枪手之魂,10,7,2,9,1,2014,2,2,1,6260.0,134,0,0,False
1602,memememememeda,0,0,1,16,1,2018,1,1,1,150.0,35,0,0,False
1603,昂科威_JF_783350,2,1,2,113,2,2017,7,7,1,8400.0,125,0,0,False
1604,zm850714,0,0,2,20,1,2017,7,7,1,2260.0,110,0,0,False
1608,特斯拉BENZ,1,3,2,135,1,2017,9,9,1,2590.0,15,0,0,False
1609,yagshaokun,0,0,2,5,1,2017,2,2,1,680.0,136,0,1,False
1610,小磊9097,0,0,2,5,1,2017,12,12,1,160.0,33,0,0,False
1611,憧憬揽胜只买驭胜,0,1,1,20,1,2017,9,9,1,4420.0,81,0,0,False
1612,蜗牛868,7,20,2,20,1,2017,2,2,1,620.0,19,0,89,False
1613,口阝可羊习习,4,7,2,29,1,2016,2,2,1,2000.0,267,0,46,False
1615,蘑菇屋,5,31,2,9,1,2016,3,3,1,6160.0,41,2,61,False
1616,自心难控_,10,16,1,7,1,2016,8,8,1,970.0,268,0,1,False
1619,三少丶丶丶,0,0,2,9,1,2017,2,2,1,2940.0,260,0,5,False
1621,来自北方的李,0,2,2,9,1,2015,11,11,1,1400.0,265,0,0,False
1622,hyw123456789,20,5,2,105,1,2015,12,12,1,4120.0,234,0,1,False
1623,贫道如来,0,0,2,69,1,2017,6,6,1,2270.0,45,0,0,False
1624,qld582cool,43,108,2,12,1,2011,1,1,1,4620.0,269,0,294,False
1625,一b猴子,8,18,2,54,1,2018,1,1,1,1220.0,23,0,1,False
1626,超级赛亚老任,0,0,2,202,1,2018,6,6,1,160.0,3,0,0,False
1630,你的样子and,4,4,2,77,1,2016,6,6,1,1450.0,46,0,0,False
1631,黄杨宝宝,0,0,2,37,1,2017,10,10,1,150.0,69,0,0,False
1632,妞的蛋蛋,28,26,2,77,1,2014,3,3,1,3160.0,61,0,3,False
1634,阿肯流量监控,2,1,2,27,1,2016,12,12,1,2720.0,28,0,0,False
1635,竹念竹纤维,4,5,2,9,1,2015,9,9,1,4430.0,45,0,8,False
1636,小白一个哈哈哈,0,0,2,32,1,2018,1,1,1,1070.0,25,0,0,False
1637,好好珍惜666,0,0,2,32,1,2017,11,11,2,1630.0,70,0,0,False
1638,东边那个夕阳,19,17,2,70,1,2016,1,1,1,5650.0,71,0,1,False
1639,国宝牧羊犬,6,4,2,14,1,2015,12,12,1,1130.0,16,0,0,False
1640,Zjhoo,6,12,2,12,1,2017,4,4,1,3440.0,270,0,8,False
1641,她和她的猫c,0,3,2,13,1,2017,11,11,1,4910.0,166,0,2,False
1642,Yryyry18,0,0,2,39,1,2018,4,4,1,270.0,33,0,0,False
1644,SuiP,15,20,2,27,1,2015,3,3,1,7780.0,271,1,43,False
1648,zhc437,7,3,2,37,1,2013,6,6,1,1410.0,18,0,0,False
1649,哔哔诶,1,3,2,37,1,2017,5,5,1,2470.0,23,0,1,False
1651,sixiangnerv,10,14,2,37,1,2016,1,1,1,3120.0,23,0,9,False
1657,BaoGe哥,5,1,2,11,1,2015,6,6,1,2680.0,43,0,0,False
1658,锋狂的,86,94,2,43,1,2017,6,6,1,7780.0,23,0,13,False
1660,看呐有灰机,0,0,2,15,1,2016,11,11,1,2540.0,57,0,3,False
1661,zhangxiao114,0,0,2,192,1,2018,4,4,1,300.0,17,0,0,False
1664,钟大爷丶,1,0,2,9,1,2016,2,2,1,5170.0,87,0,0,False
1665,小徐,2,66,2,5,1,2015,6,6,1,3960.0,81,0,94,False
1666,Zhouxili,0,0,2,35,1,2017,12,12,1,1390.0,45,0,0,False
1669,小高去卖糖水,6,3,2,9,1,2015,7,7,1,1880.0,230,0,0,False
1671,54741741,0,0,2,40,1,2017,9,9,1,1440.0,94,0,0,False
1672,Queen冷,0,0,2,7,1,2017,10,10,1,570.0,18,0,0,False
1673,屁股薇薇,9,21,2,20,1,2018,2,2,1,5330.0,31,0,6,False
1674,小伙子yqcc,0,0,2,62,1,2018,3,3,1,900.0,33,0,0,False
1675,Jolie誉,0,1,2,4,2,2015,10,10,2,10370.0,93,0,2,False
1678,bigtwotiger,4,4,2,6,1,2014,11,11,1,1640.0,19,0,2,False
1680,晓冬kiss,0,3,2,5,1,2018,2,2,1,1760.0,31,0,1,False
1685,时光LC,0,5,2,35,1,2014,11,11,1,1200.0,25,0,0,False
1686,我咬小黄人,3,4,2,24,1,2018,6,6,1,680.0,159,0,0,False
1688,屁股薇薇,9,21,2,20,1,2018,2,2,1,5330.0,31,0,6,False
1689,Fantastical,5,15,2,12,2,2016,3,3,1,9370.0,35,0,16,False
1692,湘F头文字D阿龙,0,0,2,89,1,2018,5,5,1,770.0,33,0,0,False
1693,骨头渣思密达,17,18,2,13,3,2017,12,12,1,23470.0,81,1,3,False
1694,滴滴答答abcd,9,45,2,82,2,2015,10,10,1,8960.0,179,0,82,False
1697,小夏天呀丶,2,2,2,29,1,2016,10,10,1,1340.0,36,0,3,False
1699,DZLM,0,0,2,5,1,2016,10,10,1,550.0,236,0,0,False
1700,gazer123456,0,3,2,26,1,2014,12,12,1,2330.0,54,0,0,False
1701,唑摄,1,3,2,5,1,2014,12,12,1,960.0,97,0,0,False
1702,pbx86163,0,0,2,5,1,2017,8,8,1,550.0,106,0,0,False
1703,Kindle_jie,6,7,2,203,1,2017,4,4,1,980.0,157,0,3,False
1705,lj890826,0,3,2,96,1,2015,5,5,2,550.0,125,0,0,False
1706,lucasluo90,6,4,2,5,1,2016,4,4,1,5240.0,42,0,2,False
1707,百合契约,8,3,2,20,1,2014,5,5,2,4390.0,1,0,2,False
1708,比奥利奥还黑得男银,46,39,2,194,1,2014,10,10,1,2650.0,272,0,22,False
1710,JIEJIE123321,23,15,2,9,2,2016,2,2,1,10670.0,42,0,9,False
1711,那不勒斯热刺,19,29,2,5,2,2016,10,10,1,11180.0,273,0,14,False
1712,撮洌X托,1,1,2,4,1,2017,7,7,1,2150.0,118,0,0,False
1713,烈海海盗,0,0,2,56,1,2017,7,7,1,570.0,17,0,1,False
1714,好好开森,12,3,2,7,1,2016,3,3,1,1170.0,274,0,0,False
1715,婉儿选车,0,0,2,14,1,2017,8,8,1,590.0,53,0,0,False
1717,大写的F_,0,0,2,7,1,2017,6,6,1,600.0,72,0,0,False
1718,无需张扬,2,2,2,9,1,2016,10,10,1,3710.0,261,0,0,False
1720,Dg073769,28,16,2,7,1,2014,3,3,1,5180.0,108,0,58,False
1721,Dg073769,28,16,2,7,1,2014,3,3,1,5180.0,108,0,58,False
1722,眼泪哦眼泪,13,18,2,7,1,2013,8,8,1,1610.0,128,0,36,False
1723,yaoooo123,1,1,2,204,1,2017,3,3,1,2040.0,236,0,0,False
1724,归零一刀,1,1,2,194,1,2017,2,2,1,1950.0,153,0,3,False
1725,oo37005,5,19,2,157,1,2014,11,11,1,1310.0,275,0,35,False
1726,郑国林520,17,12,2,28,1,2017,4,4,1,1380.0,276,0,0,False
1727,pake65,18,12,2,13,1,2011,9,9,1,1610.0,108,0,25,False
1732,勇玩直前,0,0,2,5,1,2017,8,8,1,550.0,11,0,0,False
1733,白色小比熊,0,0,2,71,1,2017,10,10,1,640.0,81,0,2,False
